fold,held_patient,ligand,receptor,ligand_receptor_pair,Receiver,Sender,pair_importance
31,P7,HLA-E,KLRC2,HLA-E → KLRC2,5.743167402984267e-05,0.01547651711719772,0.015533948791227563
31,P7,HLA-E,KLRK1,HLA-E → KLRK1,0.0016422400713179705,0.02786442730104012,0.029506667372358093
31,P7,HLA-F,KIR3DL2,HLA-F → KIR3DL2,7.635935315875451e-05,0.011741614557950633,0.011817973911109387
31,P7,HLA-F,LILRB1,HLA-F → LILRB1,0.0001571409607292898,0.008196060552566714,0.008353201513296004
31,P7,HLA-F,LILRB2,HLA-F → LILRB2,0.00032517709882418886,0.07675951726370822,0.07708469436253242
31,P7,HLA-G,LILRB1,HLA-G → LILRB1,0.00010553061251680774,0.006133184217444672,0.00623871482996148
31,P7,HLA-G,LILRB2,HLA-G → LILRB2,0.0009980178880455112,0.039932419506533506,0.040930437394579015
31,P7,ICAM1,ITGAL,ICAM1 → ITGAL,0.006555848937824659,0.0011870580403072343,0.007742906978131893
31,P7,ICOSLG,ICOS,ICOSLG → ICOS,0.0008412258947097237,9.226383612146568e-05,0.0009334897308311893
31,P7,LGALS9,HAVCR2,LGALS9 → HAVCR2,0.010349947770805655,0.015697877961957662,0.02604782573276332
31,P7,LGALS9,P4HB,LGALS9 → P4HB,0.010188740423384999,0.002178944728795777,0.012367685152180776
31,P7,LTA,TNFRSF14,LTA → TNFRSF14,0.0042290698303782195,0.00020865905703841767,0.004437728887416637
31,P7,LTA,TNFRSF1A,LTA → TNFRSF1A,0.0004120232358882053,0.00017590069453627964,0.0005879239304244849
31,P7,LTA,TNFRSF1B,LTA → TNFRSF1B,0.002454822107917596,6.970757380262426e-05,0.0025245296817202204
31,P7,LTB,LTBR,LTB → LTBR,0.00010868202036308725,0.004581206784148218,0.004689888804511305
31,P7,PVR,CD226,PVR → CD226,0.00028946759612305436,4.1125386969084804e-05,0.00033059298309213916
31,P7,PVR,CD96,PVR → CD96,0.016693419599609922,1.1802413172543682e-05,0.016705222012782465
31,P7,PVR,TIGIT,PVR → TIGIT,0.008056042942220168,4.666442346120314e-06,0.008060709384566288
31,P7,SELPLG,SELL,SELPLG → SELL,0.002530617645319124,0.005497966098568754,0.008028583743887877
31,P7,TGFB1,TGFBR3,TGFB1 → TGFBR3,0.0004128264297117182,0.0005712658672146945,0.0009840922969264127
31,P7,TNF,TNFRSF1A,TNF → TNFRSF1A,0.003775717497729972,0.0033814204755207157,0.0071571379732506876
31,P7,TNF,TNFRSF1B,TNF → TNFRSF1B,0.007916564648890899,0.0009057530950769201,0.00882231774396782
31,P7,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A,0.00014091795868131086,0.00019841612636442463,0.0003393340850457355
31,P7,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B,0.00022155943169346954,0.0004960882492491879,0.0007176476809426575
31,P7,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D,3.147204996508744e-05,0.0003221015004994424,0.00035357355046452985
31,P7,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A,1.866076343088316e-05,2.223433761213597e-05,4.089510104301913e-05
31,P7,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25,0.0011123239008336107,8.244407007377979e-05,0.0011947679709073905
31,P7,TNFSF14,LTBR,TNFSF14 → LTBR,0.0005850731249587442,9.346700604513242e-05,0.0006785401310038766
31,P7,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14,0.005051320229644747,0.00027015950165894655,0.005321479731303694
31,P7,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4,0.0005095195403697315,8.049883469384867e-05,0.0005900183750635802
31,P7,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9,0.0006913466285178774,0.00039015369926110563,0.001081500327778983
31,P7,VEGFA,NRP1,VEGFA → NRP1,0.00030770565634631727,0.0002505097557642279,0.0005582154121105452
31,P7,VEGFA,NRP2,VEGFA → NRP2,3.9619146349284804e-05,0.00034742588784692836,0.00038704503419621317
31,P7,VEGFB,NRP1,VEGFB → NRP1,0.0003384186836706665,8.46895550129624e-05,0.0004231082386836289
32,P8,BTLA,TNFRSF14,BTLA → TNFRSF14,0.0024969445074907895,7.82864862357838e-06,0.002504773156114368
32,P8,CCL2,CCR2,CCL2 → CCR2,7.702406635361187e-05,2.804951113758492e-06,7.982901746737036e-05
32,P8,CCL3,CCR1,CCL3 → CCR1,0.00011579705721161391,0.004602278584383066,0.00471807564159468
32,P8,CCL3,CCR5,CCL3 → CCR5,0.002560519400743537,0.0032019268930568792,0.005762446293800416
32,P8,CCL3L1,CCR1,CCL3L1 → CCR1,0.0004887694032846551,0.0005005833759541148,0.00098935277923877
32,P8,CCL4,CCR5,CCL4 → CCR5,0.0011486056812890647,0.0054463563668739135,0.006594962048162978
32,P8,CCL5,CCR1,CCL5 → CCR1,0.0001794626534593362,0.03610492950036671,0.03628439215382604
32,P8,CCL5,CCR4,CCL5 → CCR4,7.809143732705418e-06,0.005044628649997588,0.005052437793730293
32,P8,CCL5,CCR5,CCL5 → CCR5,0.0003031737262200883,0.008356473054364533,0.008659646780584621
32,P8,CD274,PDCD1,CD274 → PDCD1,0.0014611035246472656,3.2181618555229897e-06,0.0014643216865027886
32,P8,CD40LG,CD40,CD40LG → CD40,1.504301824442545e-05,4.5353702069232304e-05,6.0396720313657756e-05
32,P8,CD86,CD28,CD86 → CD28,0.0010968235759311344,1.498727787889275e-05,0.0011118108538100272
32,P8,CD86,CTLA4,CD86 → CTLA4,0.0015713117587743976,6.552817371495628e-05,0.001636839932489354
32,P8,CSF1,CSF1R,CSF1 → CSF1R,0.001074771057332972,0.0002478923823012368,0.0013226634396342088
32,P8,CXCL13,CXCR5,CXCL13 → CXCR5,0.00019949690809987442,0.00045612752300379,0.0006556244311036644
32,P8,CXCL16,CXCR6,CXCL16 → CXCR6,0.00023893861898255681,4.1818697434969394e-05,0.0002807573164175262
32,P8,CXCL2,DPP4,CXCL2 → DPP4,3.3393627745829073e-06,0.0001736550359510761,0.000176994398725659
32,P8,FASLG,FAS,FASLG → FAS,0.00011566999562509957,1.3338057691178057e-06,0.00011700380139421738
32,P8,HLA-B,KIR3DL2,HLA-B → KIR3DL2,3.2524929458980746e-06,0.0814467561661095,0.0814500086590554
32,P8,HLA-C,KIR2DL3,HLA-C → KIR2DL3,1.162304419421706e-05,0.02002480645134726,0.020036429495541477
32,P8,HLA-E,KLRC1,HLA-E → KLRC1,0.00016218021323618101,0.02414362005779378,0.02430580027102996
32,P8,HLA-E,KLRC2,HLA-E → KLRC2,5.709237248405717e-06,0.05113898755579154,0.05114469679303995
32,P8,HLA-E,KLRK1,HLA-E → KLRK1,0.00031611817677547306,0.01718357990897594,0.017499698085751414
32,P8,HLA-F,KIR3DL2,HLA-F → KIR3DL2,2.3617667980485416e-05,0.025273708125590492,0.02529732579357098
32,P8,HLA-F,LILRB1,HLA-F → LILRB1,4.0850875799307605e-05,0.0024313309347952956,0.002472181810594603
32,P8,HLA-F,LILRB2,HLA-F → LILRB2,0.0006544894505130749,0.07770877042111288,0.07836325987162596
32,P8,HLA-G,LILRB1,HLA-G → LILRB1,6.525760997094901e-05,0.004234606683885322,0.0042998642938562705
32,P8,HLA-G,LILRB2,HLA-G → LILRB2,0.0008305519466720696,0.04882878202854831,0.049659333975220384
32,P8,ICAM1,ITGAL,ICAM1 → ITGAL,0.005316932677120732,0.00012004439175727085,0.005436977068878002
32,P8,ICOSLG,ICOS,ICOSLG → ICOS,0.001864937236840996,4.258256255379581e-05,0.0019075197993947918
32,P8,LGALS9,HAVCR2,LGALS9 → HAVCR2,0.00960140119278379,0.008838087408527413,0.018439488601311203
32,P8,LGALS9,P4HB,LGALS9 → P4HB,0.01138982535622742,0.0008204027453827851,0.012210228101610205
32,P8,LTA,TNFRSF14,LTA → TNFRSF14,0.000565181687040291,4.617152111907317e-07,0.0005656434022514817
32,P8,LTA,TNFRSF1A,LTA → TNFRSF1A,5.199042698901028e-05,4.0716145974740977e-05,9.270657296375125e-05
32,P8,LTA,TNFRSF1B,LTA → TNFRSF1B,0.0007353204253587155,2.78988235058953e-05,0.0007632192488646108
32,P8,LTB,LTBR,LTB → LTBR,0.00013238644572144965,0.0034703745990645133,0.003602761044785963
32,P8,PVR,CD226,PVR → CD226,2.720565578346313e-05,1.8676803166741905e-06,2.9073336100137323e-05
32,P8,PVR,CD96,PVR → CD96,0.0016244262380975666,0.0,0.0016244262380975666
32,P8,PVR,TIGIT,PVR → TIGIT,0.0011206621786685285,0.0,0.0011206621786685285
32,P8,SELPLG,SELL,SELPLG → SELL,0.0006655194037823135,0.004033319971910362,0.0046988393756926755
32,P8,TGFB1,TGFBR3,TGFB1 → TGFBR3,0.00015196500366160138,8.78558141566823e-05,0.00023982081781828368
32,P8,TNF,TNFRSF1A,TNF → TNFRSF1A,0.00015505088719042803,0.0004392358378056918,0.0005942867249961199
32,P8,TNF,TNFRSF1B,TNF → TNFRSF1B,0.0003103609184861164,0.00015179476832530514,0.00046215568681142155
32,P8,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A,2.8631382988731746e-05,0.0001420662120406237,0.00017069759502935547
32,P8,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B,9.851254479366757e-05,0.0004499432544065652,0.0005484557992002328
32,P8,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D,2.572808756882e-06,0.0003059941717145186,0.0003085669804714006
32,P8,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A,7.695582104576391e-05,4.555382883229553e-07,7.741135933408687e-05
32,P8,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25,0.0001941644790921579,5.2144843351066215e-05,0.00024630932244322414
32,P8,TNFSF14,LTBR,TNFSF14 → LTBR,0.00025128176542706907,9.835298374098967e-05,0.00034963474916805873
32,P8,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14,0.0021792779419973598,0.00015438233194656954,0.002333660273943929
32,P8,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4,0.00010922749704488602,3.922358365428914e-06,0.00011314985541031494
32,P8,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9,9.334608002859272e-05,0.00013283277109954166,0.0002261788511281344
32,P8,VEGFA,NRP1,VEGFA → NRP1,0.000294013485304774,3.7127948511586154e-05,0.00033114143381636013
32,P8,VEGFA,NRP2,VEGFA → NRP2,1.3360155082510336e-06,1.2948359969253124e-05,1.4284375477504158e-05
32,P8,VEGFB,NRP1,VEGFB → NRP1,0.00022699027484706356,4.474147490484221e-06,0.0002314644223375478
