fold,held_patient,feature,importance,method,role,ligand,receptor,ligand_receptor_pair
25,P31,CCC_Receiver_CD86_to_CD28,0.0016447092062746723,shap_tree,Receiver,CD86,CD28,CD86 → CD28
25,P31,CCC_Sender_ICOSLG_to_ICOS,0.0,shap_tree,Sender,ICOSLG,ICOS,ICOSLG → ICOS
25,P31,CCC_Receiver_ICOSLG_to_ICOS,0.0005406213497685717,shap_tree,Receiver,ICOSLG,ICOS,ICOSLG → ICOS
25,P31,CCC_Sender_CD40LG_to_CD40,1.2292056148494017e-05,shap_tree,Sender,CD40LG,CD40,CD40LG → CD40
25,P31,CCC_Receiver_CD40LG_to_CD40,6.785215705124845e-06,shap_tree,Receiver,CD40LG,CD40,CD40LG → CD40
26,P33,CCC_Sender_ICAM1_to_ITGAL,7.420702550302776e-06,shap_tree,Sender,ICAM1,ITGAL,ICAM1 → ITGAL
26,P33,CCC_Receiver_ICAM1_to_ITGAL,0.0028750576947318947,shap_tree,Receiver,ICAM1,ITGAL,ICAM1 → ITGAL
26,P33,CCC_Sender_CCL2_to_CCR2,2.11859006559826e-05,shap_tree,Sender,CCL2,CCR2,CCL2 → CCR2
26,P33,CCC_Receiver_CCL2_to_CCR2,0.0,shap_tree,Receiver,CCL2,CCR2,CCL2 → CCR2
26,P33,CCC_Sender_CCL3_to_CCR1,0.006617411584964407,shap_tree,Sender,CCL3,CCR1,CCL3 → CCR1
26,P33,CCC_Receiver_CCL3_to_CCR1,4.287099319419797e-06,shap_tree,Receiver,CCL3,CCR1,CCL3 → CCR1
26,P33,CCC_Sender_CCL3_to_CCR5,0.002756867654656294,shap_tree,Sender,CCL3,CCR5,CCL3 → CCR5
26,P33,CCC_Receiver_CCL3_to_CCR5,0.0015761171431229637,shap_tree,Receiver,CCL3,CCR5,CCL3 → CCR5
26,P33,CCC_Sender_CCL3L1_to_CCR1,0.0003580053546669015,shap_tree,Sender,CCL3L1,CCR1,CCL3L1 → CCR1
26,P33,CCC_Receiver_CCL3L1_to_CCR1,0.00038254607195374206,shap_tree,Receiver,CCL3L1,CCR1,CCL3L1 → CCR1
26,P33,CCC_Sender_CCL4_to_CCR5,0.004909393210655463,shap_tree,Sender,CCL4,CCR5,CCL4 → CCR5
26,P33,CCC_Receiver_CCL4_to_CCR5,0.0012058667180673839,shap_tree,Receiver,CCL4,CCR5,CCL4 → CCR5
26,P33,CCC_Sender_CCL5_to_CCR1,0.03934017289138475,shap_tree,Sender,CCL5,CCR1,CCL5 → CCR1
26,P33,CCC_Receiver_CCL5_to_CCR1,0.00015342157227401167,shap_tree,Receiver,CCL5,CCR1,CCL5 → CCR1
26,P33,CCC_Sender_CCL5_to_CCR4,0.004202622046098723,shap_tree,Sender,CCL5,CCR4,CCL5 → CCR4
26,P33,CCC_Receiver_CCL5_to_CCR4,0.0,shap_tree,Receiver,CCL5,CCR4,CCL5 → CCR4
26,P33,CCC_Sender_CCL5_to_CCR5,0.012049251984740937,shap_tree,Sender,CCL5,CCR5,CCL5 → CCR5
26,P33,CCC_Receiver_CCL5_to_CCR5,0.0005749565243063227,shap_tree,Receiver,CCL5,CCR5,CCL5 → CCR5
26,P33,CCC_Sender_CXCL13_to_CXCR5,0.00020710204452897995,shap_tree,Sender,CXCL13,CXCR5,CXCL13 → CXCR5
26,P33,CCC_Receiver_CXCL13_to_CXCR5,1.793517205278368e-05,shap_tree,Receiver,CXCL13,CXCR5,CXCL13 → CXCR5
26,P33,CCC_Sender_CXCL16_to_CXCR6,0.0003746256390395665,shap_tree,Sender,CXCL16,CXCR6,CXCL16 → CXCR6
26,P33,CCC_Receiver_CXCL16_to_CXCR6,0.0003196445975200142,shap_tree,Receiver,CXCL16,CXCR6,CXCL16 → CXCR6
26,P33,CCC_Sender_CXCL2_to_DPP4,0.0,shap_tree,Sender,CXCL2,DPP4,CXCL2 → DPP4
26,P33,CCC_Receiver_CXCL2_to_DPP4,0.0,shap_tree,Receiver,CXCL2,DPP4,CXCL2 → DPP4
26,P33,CCC_Sender_CSF1_to_CSF1R,8.078275817031844e-05,shap_tree,Sender,CSF1,CSF1R,CSF1 → CSF1R
26,P33,CCC_Receiver_CSF1_to_CSF1R,0.000824845842197935,shap_tree,Receiver,CSF1,CSF1R,CSF1 → CSF1R
26,P33,CCC_Sender_LGALS9_to_HAVCR2,0.005286851763665993,shap_tree,Sender,LGALS9,HAVCR2,LGALS9 → HAVCR2
26,P33,CCC_Receiver_LGALS9_to_HAVCR2,0.0048117798218555,shap_tree,Receiver,LGALS9,HAVCR2,LGALS9 → HAVCR2
26,P33,CCC_Sender_LGALS9_to_P4HB,0.0018784971573211722,shap_tree,Sender,LGALS9,P4HB,LGALS9 → P4HB
26,P33,CCC_Receiver_LGALS9_to_P4HB,0.010186434537302067,shap_tree,Receiver,LGALS9,P4HB,LGALS9 → P4HB
26,P33,CCC_Sender_HLA-B_to_KIR3DL2,0.013177535462756804,shap_tree,Sender,HLA-B,KIR3DL2,HLA-B → KIR3DL2
26,P33,CCC_Receiver_HLA-B_to_KIR3DL2,2.3701248747043095e-07,shap_tree,Receiver,HLA-B,KIR3DL2,HLA-B → KIR3DL2
26,P33,CCC_Sender_HLA-C_to_KIR2DL3,0.046534576309267314,shap_tree,Sender,HLA-C,KIR2DL3,HLA-C → KIR2DL3
26,P33,CCC_Receiver_HLA-C_to_KIR2DL3,0.0,shap_tree,Receiver,HLA-C,KIR2DL3,HLA-C → KIR2DL3
26,P33,CCC_Sender_HLA-E_to_KLRC1,0.018356795225145835,shap_tree,Sender,HLA-E,KLRC1,HLA-E → KLRC1
26,P33,CCC_Receiver_HLA-E_to_KLRC1,8.35818975529853e-06,shap_tree,Receiver,HLA-E,KLRC1,HLA-E → KLRC1
26,P33,CCC_Sender_HLA-E_to_KLRC2,0.017004111526555128,shap_tree,Sender,HLA-E,KLRC2,HLA-E → KLRC2
26,P33,CCC_Receiver_HLA-E_to_KLRC2,1.1619769889679374e-06,shap_tree,Receiver,HLA-E,KLRC2,HLA-E → KLRC2
26,P33,CCC_Sender_HLA-E_to_KLRK1,0.005348925375256718,shap_tree,Sender,HLA-E,KLRK1,HLA-E → KLRK1
26,P33,CCC_Receiver_HLA-E_to_KLRK1,1.1565323486864513e-06,shap_tree,Receiver,HLA-E,KLRK1,HLA-E → KLRK1
26,P33,CCC_Sender_HLA-F_to_KIR3DL2,0.0039908152034323525,shap_tree,Sender,HLA-F,KIR3DL2,HLA-F → KIR3DL2
26,P33,CCC_Receiver_HLA-F_to_KIR3DL2,9.398297375677105e-07,shap_tree,Receiver,HLA-F,KIR3DL2,HLA-F → KIR3DL2
26,P33,CCC_Sender_HLA-F_to_LILRB1,0.0037826709318745455,shap_tree,Sender,HLA-F,LILRB1,HLA-F → LILRB1
26,P33,CCC_Receiver_HLA-F_to_LILRB1,0.0,shap_tree,Receiver,HLA-F,LILRB1,HLA-F → LILRB1
26,P33,CCC_Sender_HLA-F_to_LILRB2,0.02822106372549354,shap_tree,Sender,HLA-F,LILRB2,HLA-F → LILRB2
26,P33,CCC_Receiver_HLA-F_to_LILRB2,0.00014098257094332457,shap_tree,Receiver,HLA-F,LILRB2,HLA-F → LILRB2
26,P33,CCC_Sender_HLA-G_to_LILRB1,0.0026968719765494797,shap_tree,Sender,HLA-G,LILRB1,HLA-G → LILRB1
26,P33,CCC_Receiver_HLA-G_to_LILRB1,2.7311542689538132e-06,shap_tree,Receiver,HLA-G,LILRB1,HLA-G → LILRB1
26,P33,CCC_Sender_HLA-G_to_LILRB2,0.018895261795712034,shap_tree,Sender,HLA-G,LILRB2,HLA-G → LILRB2
26,P33,CCC_Receiver_HLA-G_to_LILRB2,0.00017231650017713188,shap_tree,Receiver,HLA-G,LILRB2,HLA-G → LILRB2
26,P33,CCC_Sender_LTB_to_LTBR,0.001209147885267336,shap_tree,Sender,LTB,LTBR,LTB → LTBR
26,P33,CCC_Receiver_LTB_to_LTBR,0.00036668184502721313,shap_tree,Receiver,LTB,LTBR,LTB → LTBR
26,P33,CCC_Sender_PVR_to_CD226,0.0,shap_tree,Sender,PVR,CD226,PVR → CD226
26,P33,CCC_Receiver_PVR_to_CD226,0.0,shap_tree,Receiver,PVR,CD226,PVR → CD226
26,P33,CCC_Sender_PVR_to_CD96,0.0,shap_tree,Sender,PVR,CD96,PVR → CD96
26,P33,CCC_Receiver_PVR_to_CD96,0.0017158117142688657,shap_tree,Receiver,PVR,CD96,PVR → CD96
26,P33,CCC_Sender_PVR_to_TIGIT,0.0,shap_tree,Sender,PVR,TIGIT,PVR → TIGIT
26,P33,CCC_Receiver_PVR_to_TIGIT,0.0010919879604133452,shap_tree,Receiver,PVR,TIGIT,PVR → TIGIT
26,P33,CCC_Sender_SELPLG_to_SELL,0.002232048047923302,shap_tree,Sender,SELPLG,SELL,SELPLG → SELL
26,P33,CCC_Receiver_SELPLG_to_SELL,0.00010277202749653578,shap_tree,Receiver,SELPLG,SELL,SELPLG → SELL
26,P33,CCC_Sender_TGFB1_to_TGFBR3,8.268107368533117e-07,shap_tree,Sender,TGFB1,TGFBR3,TGFB1 → TGFBR3
26,P33,CCC_Receiver_TGFB1_to_TGFBR3,2.9989147862413204e-06,shap_tree,Receiver,TGFB1,TGFBR3,TGFB1 → TGFBR3
26,P33,CCC_Sender_BTLA_to_TNFRSF14,2.8895118893665615e-07,shap_tree,Sender,BTLA,TNFRSF14,BTLA → TNFRSF14
26,P33,CCC_Receiver_BTLA_to_TNFRSF14,0.00026449605769281593,shap_tree,Receiver,BTLA,TNFRSF14,BTLA → TNFRSF14
26,P33,CCC_Sender_FASLG_to_FAS,9.539738979928037e-07,shap_tree,Sender,FASLG,FAS,FASLG → FAS
26,P33,CCC_Receiver_FASLG_to_FAS,0.0,shap_tree,Receiver,FASLG,FAS,FASLG → FAS
26,P33,CCC_Sender_LTA_to_TNFRSF14,1.6170955585158726e-06,shap_tree,Sender,LTA,TNFRSF14,LTA → TNFRSF14
26,P33,CCC_Receiver_LTA_to_TNFRSF14,2.9758294652509174e-05,shap_tree,Receiver,LTA,TNFRSF14,LTA → TNFRSF14
26,P33,CCC_Sender_LTA_to_TNFRSF1A,0.0,shap_tree,Sender,LTA,TNFRSF1A,LTA → TNFRSF1A
26,P33,CCC_Receiver_LTA_to_TNFRSF1A,1.2168342567441671e-05,shap_tree,Receiver,LTA,TNFRSF1A,LTA → TNFRSF1A
26,P33,CCC_Sender_LTA_to_TNFRSF1B,2.137508056925544e-06,shap_tree,Sender,LTA,TNFRSF1B,LTA → TNFRSF1B
26,P33,CCC_Receiver_LTA_to_TNFRSF1B,0.0010568388824029886,shap_tree,Receiver,LTA,TNFRSF1B,LTA → TNFRSF1B
26,P33,CCC_Sender_TNF_to_TNFRSF1A,3.616888736873027e-05,shap_tree,Sender,TNF,TNFRSF1A,TNF → TNFRSF1A
26,P33,CCC_Receiver_TNF_to_TNFRSF1A,0.0003483922164987857,shap_tree,Receiver,TNF,TNFRSF1A,TNF → TNFRSF1A
26,P33,CCC_Sender_TNF_to_TNFRSF1B,1.6326129305495503e-05,shap_tree,Sender,TNF,TNFRSF1B,TNF → TNFRSF1B
26,P33,CCC_Receiver_TNF_to_TNFRSF1B,0.0022083348714010626,shap_tree,Receiver,TNF,TNFRSF1B,TNF → TNFRSF1B
26,P33,CCC_Sender_TNFSF10_to_TNFRSF10A,1.7074256197060602e-05,shap_tree,Sender,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A
26,P33,CCC_Receiver_TNFSF10_to_TNFRSF10A,0.0,shap_tree,Receiver,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A
26,P33,CCC_Sender_TNFSF10_to_TNFRSF10B,5.470411531377292e-05,shap_tree,Sender,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B
26,P33,CCC_Receiver_TNFSF10_to_TNFRSF10B,0.0,shap_tree,Receiver,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B
26,P33,CCC_Sender_TNFSF10_to_TNFRSF10D,0.0,shap_tree,Sender,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D
26,P33,CCC_Receiver_TNFSF10_to_TNFRSF10D,0.0,shap_tree,Receiver,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D
26,P33,CCC_Sender_TNFSF12_to_TNFRSF12A,1.6006811851363679e-06,shap_tree,Sender,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A
26,P33,CCC_Receiver_TNFSF12_to_TNFRSF12A,0.0,shap_tree,Receiver,TNFSF12,TNFRSF12A,TNFSF12 → TNFRSF12A
26,P33,CCC_Sender_TNFSF12_to_TNFRSF25,2.4904100543140287e-06,shap_tree,Sender,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25
26,P33,CCC_Receiver_TNFSF12_to_TNFRSF25,5.223571811556351e-06,shap_tree,Receiver,TNFSF12,TNFRSF25,TNFSF12 → TNFRSF25
26,P33,CCC_Sender_TNFSF14_to_LTBR,0.0,shap_tree,Sender,TNFSF14,LTBR,TNFSF14 → LTBR
26,P33,CCC_Receiver_TNFSF14_to_LTBR,0.00023749989269972584,shap_tree,Receiver,TNFSF14,LTBR,TNFSF14 → LTBR
26,P33,CCC_Sender_TNFSF14_to_TNFRSF14,1.86343591074271e-06,shap_tree,Sender,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14
26,P33,CCC_Receiver_TNFSF14_to_TNFRSF14,0.0007398777768493018,shap_tree,Receiver,TNFSF14,TNFRSF14,TNFSF14 → TNFRSF14
26,P33,CCC_Sender_TNFSF4_to_TNFRSF4,0.0,shap_tree,Sender,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4
26,P33,CCC_Receiver_TNFSF4_to_TNFRSF4,0.0,shap_tree,Receiver,TNFSF4,TNFRSF4,TNFSF4 → TNFRSF4
26,P33,CCC_Sender_TNFSF9_to_TNFRSF9,4.3160962382649665e-06,shap_tree,Sender,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9
26,P33,CCC_Receiver_TNFSF9_to_TNFRSF9,4.657653335964141e-05,shap_tree,Receiver,TNFSF9,TNFRSF9,TNFSF9 → TNFRSF9
26,P33,CCC_Sender_VEGFA_to_NRP1,0.0,shap_tree,Sender,VEGFA,NRP1,VEGFA → NRP1
26,P33,CCC_Receiver_VEGFA_to_NRP1,0.00019625843058225428,shap_tree,Receiver,VEGFA,NRP1,VEGFA → NRP1
26,P33,CCC_Sender_VEGFA_to_NRP2,0.0,shap_tree,Sender,VEGFA,NRP2,VEGFA → NRP2
26,P33,CCC_Receiver_VEGFA_to_NRP2,0.0,shap_tree,Receiver,VEGFA,NRP2,VEGFA → NRP2
26,P33,CCC_Sender_VEGFB_to_NRP1,0.0,shap_tree,Sender,VEGFB,NRP1,VEGFB → NRP1
26,P33,CCC_Receiver_VEGFB_to_NRP1,0.00011333810017320101,shap_tree,Receiver,VEGFB,NRP1,VEGFB → NRP1
26,P33,CCC_Sender_CD274_to_PDCD1,0.0,shap_tree,Sender,CD274,PDCD1,CD274 → PDCD1
26,P33,CCC_Receiver_CD274_to_PDCD1,0.0012457441111926515,shap_tree,Receiver,CD274,PDCD1,CD274 → PDCD1
26,P33,CCC_Sender_CD86_to_CTLA4,0.0002005645508019766,shap_tree,Sender,CD86,CTLA4,CD86 → CTLA4
26,P33,CCC_Receiver_CD86_to_CTLA4,0.0006669711015025542,shap_tree,Receiver,CD86,CTLA4,CD86 → CTLA4
26,P33,CCC_Sender_CD86_to_CD28,8.566113299134162e-07,shap_tree,Sender,CD86,CD28,CD86 → CD28
26,P33,CCC_Receiver_CD86_to_CD28,0.00022933111126019538,shap_tree,Receiver,CD86,CD28,CD86 → CD28
26,P33,CCC_Sender_ICOSLG_to_ICOS,0.0,shap_tree,Sender,ICOSLG,ICOS,ICOSLG → ICOS
26,P33,CCC_Receiver_ICOSLG_to_ICOS,5.4113451159215816e-05,shap_tree,Receiver,ICOSLG,ICOS,ICOSLG → ICOS
26,P33,CCC_Sender_CD40LG_to_CD40,0.0,shap_tree,Sender,CD40LG,CD40,CD40LG → CD40
26,P33,CCC_Receiver_CD40LG_to_CD40,2.2043757125825782e-05,shap_tree,Receiver,CD40LG,CD40,CD40LG → CD40
27,P35,CCC_Sender_ICAM1_to_ITGAL,8.478399662404709e-05,shap_tree,Sender,ICAM1,ITGAL,ICAM1 → ITGAL
27,P35,CCC_Receiver_ICAM1_to_ITGAL,0.007900213280854653,shap_tree,Receiver,ICAM1,ITGAL,ICAM1 → ITGAL
27,P35,CCC_Sender_CCL2_to_CCR2,1.9118261188287643e-06,shap_tree,Sender,CCL2,CCR2,CCL2 → CCR2
27,P35,CCC_Receiver_CCL2_to_CCR2,4.849396804275749e-05,shap_tree,Receiver,CCL2,CCR2,CCL2 → CCR2
27,P35,CCC_Sender_CCL3_to_CCR1,0.005835992979433413,shap_tree,Sender,CCL3,CCR1,CCL3 → CCR1
27,P35,CCC_Receiver_CCL3_to_CCR1,2.437438107916848e-05,shap_tree,Receiver,CCL3,CCR1,CCL3 → CCR1
27,P35,CCC_Sender_CCL3_to_CCR5,0.002856364188705719,shap_tree,Sender,CCL3,CCR5,CCL3 → CCR5
27,P35,CCC_Receiver_CCL3_to_CCR5,0.002662356293496662,shap_tree,Receiver,CCL3,CCR5,CCL3 → CCR5
27,P35,CCC_Sender_CCL3L1_to_CCR1,0.0004327845544552426,shap_tree,Sender,CCL3L1,CCR1,CCL3L1 → CCR1
27,P35,CCC_Receiver_CCL3L1_to_CCR1,0.0004641550497388165,shap_tree,Receiver,CCL3L1,CCR1,CCL3L1 → CCR1
27,P35,CCC_Sender_CCL4_to_CCR5,0.0064768419044324305,shap_tree,Sender,CCL4,CCR5,CCL4 → CCR5
27,P35,CCC_Receiver_CCL4_to_CCR5,0.002145445812290935,shap_tree,Receiver,CCL4,CCR5,CCL4 → CCR5
27,P35,CCC_Sender_CCL5_to_CCR1,0.044977203598282695,shap_tree,Sender,CCL5,CCR1,CCL5 → CCR1
27,P35,CCC_Receiver_CCL5_to_CCR1,1.861271053326232e-05,shap_tree,Receiver,CCL5,CCR1,CCL5 → CCR1
27,P35,CCC_Sender_CCL5_to_CCR4,0.006952667192482432,shap_tree,Sender,CCL5,CCR4,CCL5 → CCR4
27,P35,CCC_Receiver_CCL5_to_CCR4,8.3634415440103e-07,shap_tree,Receiver,CCL5,CCR4,CCL5 → CCR4
27,P35,CCC_Sender_CCL5_to_CCR5,0.019192725585297804,shap_tree,Sender,CCL5,CCR5,CCL5 → CCR5
27,P35,CCC_Receiver_CCL5_to_CCR5,0.00011053193384731322,shap_tree,Receiver,CCL5,CCR5,CCL5 → CCR5
27,P35,CCC_Sender_CXCL13_to_CXCR5,0.00011748975068030162,shap_tree,Sender,CXCL13,CXCR5,CXCL13 → CXCR5
27,P35,CCC_Receiver_CXCL13_to_CXCR5,2.072995317719445e-05,shap_tree,Receiver,CXCL13,CXCR5,CXCL13 → CXCR5
27,P35,CCC_Sender_CXCL16_to_CXCR6,7.95820821314092e-05,shap_tree,Sender,CXCL16,CXCR6,CXCL16 → CXCR6
27,P35,CCC_Receiver_CXCL16_to_CXCR6,0.000540073511279276,shap_tree,Receiver,CXCL16,CXCR6,CXCL16 → CXCR6
27,P35,CCC_Sender_CXCL2_to_DPP4,7.528634478990411e-06,shap_tree,Sender,CXCL2,DPP4,CXCL2 → DPP4
27,P35,CCC_Receiver_CXCL2_to_DPP4,2.2415168893421986e-06,shap_tree,Receiver,CXCL2,DPP4,CXCL2 → DPP4
27,P35,CCC_Sender_CSF1_to_CSF1R,8.226797570376053e-05,shap_tree,Sender,CSF1,CSF1R,CSF1 → CSF1R
27,P35,CCC_Receiver_CSF1_to_CSF1R,0.0012100964208447453,shap_tree,Receiver,CSF1,CSF1R,CSF1 → CSF1R
27,P35,CCC_Sender_LGALS9_to_HAVCR2,0.00546089782465863,shap_tree,Sender,LGALS9,HAVCR2,LGALS9 → HAVCR2
27,P35,CCC_Receiver_LGALS9_to_HAVCR2,0.0042499521862458915,shap_tree,Receiver,LGALS9,HAVCR2,LGALS9 → HAVCR2
27,P35,CCC_Sender_LGALS9_to_P4HB,0.0022298801171514123,shap_tree,Sender,LGALS9,P4HB,LGALS9 → P4HB
27,P35,CCC_Receiver_LGALS9_to_P4HB,0.008141830889130418,shap_tree,Receiver,LGALS9,P4HB,LGALS9 → P4HB
27,P35,CCC_Sender_HLA-B_to_KIR3DL2,0.01618948295759728,shap_tree,Sender,HLA-B,KIR3DL2,HLA-B → KIR3DL2
27,P35,CCC_Receiver_HLA-B_to_KIR3DL2,3.4637581429284262e-06,shap_tree,Receiver,HLA-B,KIR3DL2,HLA-B → KIR3DL2
27,P35,CCC_Sender_HLA-C_to_KIR2DL3,0.08728977431317575,shap_tree,Sender,HLA-C,KIR2DL3,HLA-C → KIR2DL3
27,P35,CCC_Receiver_HLA-C_to_KIR2DL3,5.94117037505022e-06,shap_tree,Receiver,HLA-C,KIR2DL3,HLA-C → KIR2DL3
27,P35,CCC_Sender_HLA-E_to_KLRC1,0.018909107262432567,shap_tree,Sender,HLA-E,KLRC1,HLA-E → KLRC1
27,P35,CCC_Receiver_HLA-E_to_KLRC1,2.275141843989097e-05,shap_tree,Receiver,HLA-E,KLRC1,HLA-E → KLRC1
27,P35,CCC_Sender_HLA-E_to_KLRC2,0.026065243867789998,shap_tree,Sender,HLA-E,KLRC2,HLA-E → KLRC2
27,P35,CCC_Receiver_HLA-E_to_KLRC2,3.5272764867201535e-06,shap_tree,Receiver,HLA-E,KLRC2,HLA-E → KLRC2
27,P35,CCC_Sender_HLA-E_to_KLRK1,0.008661539761623257,shap_tree,Sender,HLA-E,KLRK1,HLA-E → KLRK1
27,P35,CCC_Receiver_HLA-E_to_KLRK1,0.0002610248920210194,shap_tree,Receiver,HLA-E,KLRK1,HLA-E → KLRK1
27,P35,CCC_Sender_HLA-F_to_KIR3DL2,0.004809586482684234,shap_tree,Sender,HLA-F,KIR3DL2,HLA-F → KIR3DL2
27,P35,CCC_Receiver_HLA-F_to_KIR3DL2,5.536439642347049e-05,shap_tree,Receiver,HLA-F,KIR3DL2,HLA-F → KIR3DL2
27,P35,CCC_Sender_HLA-F_to_LILRB1,0.0023581289271767504,shap_tree,Sender,HLA-F,LILRB1,HLA-F → LILRB1
27,P35,CCC_Receiver_HLA-F_to_LILRB1,6.546821323744355e-05,shap_tree,Receiver,HLA-F,LILRB1,HLA-F → LILRB1
27,P35,CCC_Sender_HLA-F_to_LILRB2,0.0327746113608555,shap_tree,Sender,HLA-F,LILRB2,HLA-F → LILRB2
27,P35,CCC_Receiver_HLA-F_to_LILRB2,0.00028890534073199503,shap_tree,Receiver,HLA-F,LILRB2,HLA-F → LILRB2
27,P35,CCC_Sender_HLA-G_to_LILRB1,0.002810448238995863,shap_tree,Sender,HLA-G,LILRB1,HLA-G → LILRB1
27,P35,CCC_Receiver_HLA-G_to_LILRB1,3.365237628305935e-05,shap_tree,Receiver,HLA-G,LILRB1,HLA-G → LILRB1
27,P35,CCC_Sender_HLA-G_to_LILRB2,0.014490705513944583,shap_tree,Sender,HLA-G,LILRB2,HLA-G → LILRB2
27,P35,CCC_Receiver_HLA-G_to_LILRB2,0.0005283607707390631,shap_tree,Receiver,HLA-G,LILRB2,HLA-G → LILRB2
27,P35,CCC_Sender_LTB_to_LTBR,0.001613909122870771,shap_tree,Sender,LTB,LTBR,LTB → LTBR
27,P35,CCC_Receiver_LTB_to_LTBR,7.127092309225712e-05,shap_tree,Receiver,LTB,LTBR,LTB → LTBR
27,P35,CCC_Sender_PVR_to_CD226,0.0,shap_tree,Sender,PVR,CD226,PVR → CD226
27,P35,CCC_Receiver_PVR_to_CD226,3.5525180249466847e-06,shap_tree,Receiver,PVR,CD226,PVR → CD226
27,P35,CCC_Sender_PVR_to_CD96,2.0447550698576495e-06,shap_tree,Sender,PVR,CD96,PVR → CD96
27,P35,CCC_Receiver_PVR_to_CD96,0.00201828757095685,shap_tree,Receiver,PVR,CD96,PVR → CD96
27,P35,CCC_Sender_PVR_to_TIGIT,0.0,shap_tree,Sender,PVR,TIGIT,PVR → TIGIT
27,P35,CCC_Receiver_PVR_to_TIGIT,0.0016949318541656599,shap_tree,Receiver,PVR,TIGIT,PVR → TIGIT
27,P35,CCC_Sender_SELPLG_to_SELL,0.005489070783740463,shap_tree,Sender,SELPLG,SELL,SELPLG → SELL
27,P35,CCC_Receiver_SELPLG_to_SELL,0.0003812853465215652,shap_tree,Receiver,SELPLG,SELL,SELPLG → SELL
27,P35,CCC_Sender_TGFB1_to_TGFBR3,4.300140748536598e-05,shap_tree,Sender,TGFB1,TGFBR3,TGFB1 → TGFBR3
27,P35,CCC_Receiver_TGFB1_to_TGFBR3,3.931539547171952e-05,shap_tree,Receiver,TGFB1,TGFBR3,TGFB1 → TGFBR3
27,P35,CCC_Sender_BTLA_to_TNFRSF14,2.7354968100460764e-06,shap_tree,Sender,BTLA,TNFRSF14,BTLA → TNFRSF14
27,P35,CCC_Receiver_BTLA_to_TNFRSF14,0.0010035616584121514,shap_tree,Receiver,BTLA,TNFRSF14,BTLA → TNFRSF14
27,P35,CCC_Sender_FASLG_to_FAS,0.00024475020117712033,shap_tree,Sender,FASLG,FAS,FASLG → FAS
27,P35,CCC_Receiver_FASLG_to_FAS,0.00011323210948089987,shap_tree,Receiver,FASLG,FAS,FASLG → FAS
27,P35,CCC_Sender_LTA_to_TNFRSF14,2.596331347592551e-06,shap_tree,Sender,LTA,TNFRSF14,LTA → TNFRSF14
27,P35,CCC_Receiver_LTA_to_TNFRSF14,0.0005832318094970854,shap_tree,Receiver,LTA,TNFRSF14,LTA → TNFRSF14
27,P35,CCC_Sender_LTA_to_TNFRSF1A,7.4311621120233585e-06,shap_tree,Sender,LTA,TNFRSF1A,LTA → TNFRSF1A
27,P35,CCC_Receiver_LTA_to_TNFRSF1A,2.8316196361295443e-05,shap_tree,Receiver,LTA,TNFRSF1A,LTA → TNFRSF1A
27,P35,CCC_Sender_LTA_to_TNFRSF1B,5.175833065408234e-06,shap_tree,Sender,LTA,TNFRSF1B,LTA → TNFRSF1B
27,P35,CCC_Receiver_LTA_to_TNFRSF1B,0.0017296841761759068,shap_tree,Receiver,LTA,TNFRSF1B,LTA → TNFRSF1B
27,P35,CCC_Sender_TNF_to_TNFRSF1A,0.00032891244615171084,shap_tree,Sender,TNF,TNFRSF1A,TNF → TNFRSF1A
27,P35,CCC_Receiver_TNF_to_TNFRSF1A,2.707621565402434e-05,shap_tree,Receiver,TNF,TNFRSF1A,TNF → TNFRSF1A
27,P35,CCC_Sender_TNF_to_TNFRSF1B,1.0550690663013808e-05,shap_tree,Sender,TNF,TNFRSF1B,TNF → TNFRSF1B
27,P35,CCC_Receiver_TNF_to_TNFRSF1B,0.003937726249573193,shap_tree,Receiver,TNF,TNFRSF1B,TNF → TNFRSF1B
27,P35,CCC_Sender_TNFSF10_to_TNFRSF10A,1.314397120142013e-05,shap_tree,Sender,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A
27,P35,CCC_Receiver_TNFSF10_to_TNFRSF10A,4.420467828408816e-06,shap_tree,Receiver,TNFSF10,TNFRSF10A,TNFSF10 → TNFRSF10A
27,P35,CCC_Sender_TNFSF10_to_TNFRSF10B,0.00017476235062653312,shap_tree,Sender,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B
27,P35,CCC_Receiver_TNFSF10_to_TNFRSF10B,1.171442755815957e-05,shap_tree,Receiver,TNFSF10,TNFRSF10B,TNFSF10 → TNFRSF10B
27,P35,CCC_Sender_TNFSF10_to_TNFRSF10D,4.214277622500016e-05,shap_tree,Sender,TNFSF10,TNFRSF10D,TNFSF10 → TNFRSF10D
